paper_id,venue,year,title_acronym_count,title_word_count,title_acronym_density,abstract_acronym_count,abstract_word_count,abstract_acronym_density,title_acronyms,abstract_acronyms,arxiv_primary_category
2021_8d34201a5b85900908db6cae92723617,neurips,2021,0,8,0.0,1,139,0.7194,,GQA,
2021_8da57fac3313174128cc5f13328d4573,neurips,2021,0,12,0.0,6,179,3.352,,SNN|SNN|SNN|ANN|ANN|SNN,
2021_8dd291cbea8f231982db0fb1716dfc55,neurips,2021,1,11,9.0909,16,187,8.5561,NEO,IS|MCMC|NEO|NEO|IS|IS|NEO|MCMC|NEO|IS|NEO|IS|NEO|MCMC|NEO|MCMC,
2021_8df6a65941e4c9da40a4fb899de65c55,neurips,2021,0,3,0.0,0,192,0.0,,,
2021_8df7c2e3c3c3be098ef7b382bd2c37ba,neurips,2021,0,9,0.0,9,182,4.9451,,HP|NN|HP|HP|HP|HP|BERT|BERT|GPT,
2021_8e036cc193d0af59aa9b22821248292b,neurips,2021,0,11,0.0,9,184,4.8913,,VAE|VAE|WAE|GAN|GAN|WAE|WAE|VC|WAE,
2021_8e08227323cd829e449559bb381484b7,neurips,2021,0,12,0.0,4,171,2.3392,,LM|GPT|NLP|NLP,
2021_8e296a067a37563370ded05f5a3bf3ec,neurips,2021,0,7,0.0,0,115,0.0,,,
2021_8e489b4966fe8f703b5be647f1cbae63,neurips,2021,0,8,0.0,0,133,0.0,,,
2021_8e5e15c4e6d09c8333a17843461041a9,neurips,2021,0,12,0.0,0,153,0.0,,,
2021_8e7991af8afa942dc572950e01177da5,neurips,2021,0,12,0.0,0,159,0.0,,,
2021_8ea1e4f9f24c38f168d538c9cfc50a14,neurips,2021,0,8,0.0,0,246,0.0,,,
2021_8ec2ba5e96ec1c050bc631abda80f269,neurips,2021,1,11,9.0909,0,178,0.0,MDP,,
2021_8edd72158ccd2a879f79cb2538568fdc,neurips,2021,0,8,0.0,0,115,0.0,,,
2021_8f1d43620bc6bb580df6e80b0dc05c48,neurips,2021,1,11,9.0909,7,240,2.9167,HOI,HOI|HOI|HOI|HOI|mAP|HICO|CDN,
2021_8f97d1d7e02158a83ceb2c14ff5372cd,neurips,2021,0,5,0.0,5,146,3.4247,,BO|BO|RAHBO|RKHS|RAHBO,
2021_8f1fa0193ca2b5d2fa0695827d8270e9,neurips,2021,0,12,0.0,7,165,4.2424,,VOTEN|VOTEN|VOTEN|VOTEN|MLP|VOTEN|VOTEN,
2021_8fb21ee7a2207526da55a679f0332de2,neurips,2021,0,5,0.0,0,146,0.0,,,
2021_8fd7f981e10b41330b618129afcaab2d,neurips,2021,0,6,0.0,0,116,0.0,,,
2021_8fe04df45a22b63156ebabbb064fcd5e,neurips,2021,0,9,0.0,0,141,0.0,,,
2021_901797aebf0b23ecbab534d61ad33bb1,neurips,2021,0,9,0.0,3,116,2.5862,,CL|BCL|BCL,
2021_90610aa0e24f63ec6d2637e06f9b9af2,neurips,2021,0,9,0.0,7,209,3.3493,,RL|SF|RaSF|RL|SF|RaSF|SF,
2021_9078f2a8254704bd760460f027072e52,neurips,2021,0,9,0.0,1,150,0.6667,,ATE,
2021_908075ea2c025c335f4865f7db427062,neurips,2021,0,7,0.0,1,151,0.6623,,ML,
2021_9087b0efc7c7acd1ef7e153678809c77,neurips,2021,0,5,0.0,4,123,3.252,,pDP|DP|pDP|pDP,
2021_90cc440b1b8caa520c562ac4e4bbcb51,neurips,2021,0,10,0.0,8,244,3.2787,,UDA|UDA|UDA|UDA|UDA|UDA|UDA|UDA,
2021_90fd4f88f588ae64038134f1eeaa023f,neurips,2021,0,6,0.0,2,218,0.9174,,PTAS|SODA,
2021_9103820024efb30b451d006dc4ab3370,neurips,2021,0,4,0.0,2,135,1.4815,,MULTIBOOST|MCMULTIBOOST,
2021_912d2b1c7b2826caf99687388d2e8f7c,neurips,2021,0,9,0.0,3,203,1.4778,,CNN|NRD|ADE20K,
2021_914101ec47c52b48a7b6ccc6f5a76f1f,neurips,2021,0,5,0.0,0,254,0.0,,,
2021_9185f3ec501c674c7c788464a36e7fb3,neurips,2021,0,7,0.0,5,227,2.2026,,PCA|BigGAN|T2T|ViT|T2T,
2021_918f5cd5a5c0d48671d4d4fc54bab2e9,neurips,2021,1,11,9.0909,4,239,1.6736,PTR,PTR|PTR|RGBD|PTR,
2021_91bc333f6967019ac47b49ca0f2fa757,neurips,2021,0,10,0.0,2,185,1.0811,,PAR|PAR,
2021_91cff01af640a24e7f9f7a5ab407889f,neurips,2021,0,6,0.0,4,184,2.1739,,DP|FL|DP|DP,
2021_91e50fe1e39af2869d3336eaaeebdb43,neurips,2021,0,13,0.0,0,233,0.0,,,
2021_9219adc5c42107c4911e249155320648,neurips,2021,1,4,25.0,5,145,3.4483,GAN,GAN|GAN|FID|GAN|FID,
2021_926ec030f29f83ce5318754fdb631a33,neurips,2021,0,10,0.0,0,141,0.0,,,
2021_9271905e840548b8cada6d60c0cfd93b,neurips,2021,1,9,11.1111,12,201,5.9701,MCMC,LD|KL|LD|SVGD|KL|MCMC|MCMC|MCMC|SVGD|GSVGD|GSVGD|MCMC,
2021_927b028cfa24b23a09ff20c1a7f9b398,neurips,2021,0,12,0.0,6,177,3.3898,,RNN|GateL0RD|GateL0RD|RNN|GateL0RD|RNN,
2021_92977ae4d2ba21425a59afb269c2a14e,neurips,2021,0,10,0.0,0,181,0.0,,,
2021_92a08bf918f44ccd961477be30023da1,neurips,2021,0,9,0.0,0,172,0.0,,,
2021_92c4661685bf6681f6a33b78ef729658,neurips,2021,0,9,0.0,12,162,7.4074,,MI|MI|MI|SMI|SMI|MI|MI|MI|SMI|SMI|SMI|MI,
2021_92bf5e6240737e0326ea59846a83e076,neurips,2021,0,6,0.0,1,151,0.6623,,BASE,
2021_92dfa194391a59dc65b88b704599dbd6,neurips,2021,0,7,0.0,0,179,0.0,,,
2021_92fde850d824c2ba9b563cb6fa4078c3,neurips,2021,0,11,0.0,5,267,1.8727,,SAU|SAU|SAU|SAU|SAU,
2021_931af583573227f0220bc568c65ce104,neurips,2021,0,9,0.0,8,155,5.1613,,TD|TD|ReMERN|ReMERT|ReMERN|ReMERT|RL|MuJoCo,
2021_9332c513ef44b682e9347822c2e457ac,neurips,2021,0,7,0.0,8,165,4.8485,,FER|RUL|RUL|RUL|FER|FER|RUL|CIFAR,
2021_93661c10ed346f9692f4d512319799b3,neurips,2021,0,7,0.0,0,154,0.0,,,
2021_937936029af671cf479fa893db91cbdd,neurips,2021,1,11,9.0909,5,229,2.1834,TRS,ML|ML|TRS|TRS|TRS,
2021_939314105ce8701e67489642ef4d49e8,neurips,2021,0,11,0.0,0,242,0.0,,,
2021_93a27b0bd99bac3e68a440b48aa421ab,neurips,2021,0,8,0.0,13,215,6.0465,,MF|CNF|MF|CNF|CNF|NN|CNF|MF|ODE|NN|ODE|MF|CNF,
2021_940392f5f32a7ade1cc201767cf83e31,neurips,2021,0,10,0.0,12,212,5.6604,,SDE|SDE|SDE|SB|SB|DSB|IPF|SB|DSB|DSB|SDE|DSB,
2021_93da579a65ce84cd1d4c85c2cbb84fc5,neurips,2021,0,7,0.0,9,158,5.6962,,GP|SRF|GP|SRF|SRF|SRF|GP|SRF|EM,
2021_94130ea17023c4837f0dcdda95034b65,neurips,2021,0,9,0.0,0,204,0.0,,,
2021_9425be43ba92c2b4454ca7bf602efad8,neurips,2021,0,9,0.0,5,257,1.9455,,LS|LS|LS|BPC|NVIDIA,
2021_944a5ae3483ed5c1e10bbccb7942a279,neurips,2021,0,11,0.0,5,182,2.7473,,SGD|SGD|ReLU|ReLU|SGD,
2021_9431c87f273e507e6040fcb07dcb4509,neurips,2021,0,5,0.0,8,205,3.9024,,DNN|PTQ|FP32|INT8|PTQ|PTQ|SPARQ|SPARQ,
2021_94739e5a5164b4d2396e253a11d57044,neurips,2021,0,12,0.0,6,251,2.3904,,RL|2SAT|RL|SAH|SA|RL,
2021_948f847055c6bf156997ce9fb59919be,neurips,2021,0,8,0.0,2,205,0.9756,,VCG|GSP,
2021_949694a5059302e7283073b502f094d7,neurips,2021,0,9,0.0,2,158,1.2658,,MBRL|MBRL,
2021_94aef38441efa3380a3bed3faf1f9d5d,neurips,2021,0,5,0.0,4,199,2.0101,,LR|HR|LR|HR,
2021_94aada62f90dd50a84ca74304563d5db,neurips,2021,0,14,0.0,1,203,0.4926,,UCB,
2021_94c7bb58efc3b337800875b5d382a072,neurips,2021,0,6,0.0,2,157,1.2739,,ODE|ODE,
2021_94cdbdb84e8e1de8a725fa2ed61498a4,neurips,2021,0,14,0.0,0,230,0.0,,,
2021_94e70705efae423efda1088614128d0b,neurips,2021,0,5,0.0,7,94,7.4468,,BN|BN|BN|MaxSAT|AAAI|BN|BN,
2021_950a4152c2b4aa3ad78bdd6b366cc179,neurips,2021,0,11,0.0,4,149,2.6846,,mIoU|ADE20K|PQ|COCO,
2021_951124d4a093eeae83d9726a20295498,neurips,2021,1,13,7.6923,7,161,4.3478,fMRI,DMFA|fMRI|DMFA|fMRI|fMRI|fMRI|DMFA,
2021_952285b9b7e7a1be5aa7849f32ffff05,neurips,2021,2,8,25.0,8,198,4.0404,BooVAE|VAE,VAE|VAE|VAE|VAE|VAE|MNIST|MNIST|NotMNIST,
2021_95323660ed2124450caaac2c46b5ed90,neurips,2021,0,7,0.0,14,224,6.25,,ANN|CNN|ANN|ANN|CNN|ANN|CNN|ANN|ANN|ANN|ANN|ANN|ANN|ANN,
2021_9559fc73b13fa721a816958488a5b449,neurips,2021,1,11,9.0909,7,183,3.8251,RL,MF|MARL|SAFARI|MF|MARL|MDP|SAFARI,
2021_955fd82131e15e7b5199cbc8f983306a,neurips,2021,0,10,0.0,4,204,1.9608,,MARL|MARL|CLT|TD,
2021_95688ba636a4720a85b3634acfec8cdd,neurips,2021,1,7,14.2857,2,201,0.995,MOMA,MOMA|HGAP,
2021_9570efef719d705326f0ff817ef084e6,neurips,2021,0,10,0.0,2,159,1.2579,,COLT2020|COLT2016,
2021_958adb57686c2fdec5796398de5f317a,neurips,2021,0,7,0.0,0,222,0.0,,,
2021_958c530554f78bcd8e97125b70e6973d,neurips,2021,0,8,0.0,5,188,2.6596,,DDPM|D3PM|LM1B|CIFAR|DDPM,
2021_9597353e41e6957b5e7aa79214fcb256,neurips,2021,0,4,0.0,0,148,0.0,,,
2021_959776b99b006e5785c3a3364949ce47,neurips,2021,0,7,0.0,1,179,0.5587,,ADMM,
2021_959ab9a0695c467e7caf75431a872e5c,neurips,2021,1,6,16.6667,0,170,0.0,SGD,,
2021_95b431e51fc53692913da5263c214162,neurips,2021,0,9,0.0,6,132,4.5455,,LP|GNN|GPN|GPN|GPN|GPN,
2021_95c3f1a8b262ec7a929a8739e21142d7,neurips,2021,0,3,0.0,14,187,7.4866,,IoT|MT|COVID|MT|IMT|IoT|IMT|IMT|LST|LST|IMT|LST|IoT|LST,
2021_95f2b84de5660ddf45c8a34933a2e66f,neurips,2021,0,5,0.0,2,224,0.8929,,AI|DORA,
2021_966aad8981dcc75b5b8ab04427a833b2,neurips,2021,0,7,0.0,0,162,0.0,,,
2021_9627c45df543c816a3ddf2d8ea686a99,neurips,2021,0,10,0.0,0,165,0.0,,,
2021_968c9b4f09cbb7d7925f38aea3484111,neurips,2021,0,7,0.0,0,167,0.0,,,
2021_96bf57c6ff19504ff145e2a32991ea96,neurips,2021,0,7,0.0,2,280,0.7143,,GAN|GAN,
2021_96b250a90d3cf0868c83f8c965142d2a,neurips,2021,0,4,0.0,1,194,0.5155,,SOTA,
2021_9704a4fc48ae88598dcbdcdf57f3fdef,neurips,2021,0,14,0.0,0,204,0.0,,,
2021_97108695bd93b6be52fa0334874c8722,neurips,2021,0,12,0.0,19,274,6.9343,,RED|PnP|RED|PnP|CNN|RED|PnP|CNN|MAP|MMSE|MAPor|MMSE|CNN|MAP|MMSE|RED|PnP|RED|PnP,
2021_9713faa264b94e2bf346a1bb52587fd8,neurips,2021,0,8,0.0,0,156,0.0,,,
2021_9724412729185d53a2e3e7f889d9f057,neurips,2021,0,9,0.0,4,227,1.7621,,VQE|VQE|VQE|LiH,
2021_97275a23ca44226c9964043c8462be96,neurips,2021,1,10,10.0,1,155,0.6452,SGD,ALBERT,
2021_97416ac0f58056947e2eb5d5d253d4f2,neurips,2021,0,8,0.0,11,169,6.5089,,SSL|SSL|IP|IRM|IP|IRM|IP|IRM|CN|IP|IRM,
2021_972cda1e62b72640cb7ac702714a115f,neurips,2021,1,16,6.25,7,198,3.5354,IRM,IRM|IRM|IRM|NLI|IRM|IRM|IRM,
2021_9752d873fa71c19dc602bf2a0696f9b5,neurips,2021,1,9,11.1111,24,242,9.9174,SalKG,KG|KG|KG|KG|KG|KG|KG|KG|KG|KG|KG|KG|KG|SalKG|KG|SalKG|KG|QA|CSQA|OBQA|CODAH|KG|SalKG|CSQA,
2021_9766527f2b5d3e95d4a733fcfb77bd7e,neurips,2021,1,8,12.5,5,153,3.268,VQA,VQA|VQA|PAC|GQA|BERT,
2021_97785e0500ad16c18574c64189ccf4b4,neurips,2021,0,3,0.0,0,149,0.0,,,
2021_9813b270ed0288e7c0388f0fd4ec68f5,neurips,2021,1,6,16.6667,5,156,3.2051,ER,NP|NP|NP|SAT|IP,
2021_97ea3cfb64eeaa1edba65501d0bb3c86,neurips,2021,0,10,0.0,0,155,0.0,,,
2021_9854d7afce413aa13cd0a1d39d0bcec5,neurips,2021,0,8,0.0,0,232,0.0,,,
2021_985e9a46e10005356bbaf194249f6856,neurips,2021,0,8,0.0,2,222,0.9009,,MARL|MARL,
2021_988f9153ac4fd966ea302dd9ab9bae15,neurips,2021,0,7,0.0,15,251,5.9761,,SOTA|IBP|CROWN|IBP|SOTA|ReLU|IBP|IBP|IBP|BN|BN|ReLU|ReLU|CIFAR|SOTA,
2021_98c39996bf1543e974747a2549b3107c,neurips,2021,0,13,0.0,2,95,2.1053,,SPD|SPD,
2021_98dce83da57b0395e163467c9dae521b,neurips,2021,1,6,16.6667,7,219,3.1963,GAN,GAN|HiT|HiT|FID|FFHQ|HiT|GAN,
2021_98f13708210194c475687be6106a3b84,neurips,2021,0,13,0.0,4,284,1.4085,,KLD|KLD|KLD|KLD,
2021_995665640dc319973d3173a74a03860c,neurips,2021,0,6,0.0,0,122,0.0,,,
2021_995693c15f439e3d189b06e89d145dd5,neurips,2021,0,9,0.0,14,239,5.8577,,SSL|SSL|CPL|CPL|CPL|CPL|SSL|CIFAR|STL|CPL|CPL|SSL|TorchSSL|TorchSSL,
2021_995f5e03890b029865f402e83a81c29d,neurips,2021,0,4,0.0,0,141,0.0,,,
2021_9996535e07258a7bbfd8b132435c5962,neurips,2021,0,5,0.0,8,144,5.5556,,AR|GAN|AR|iLAT|iLAT|LA|iLAT|iLAT,
2021_99bcfcd754a98ce89cb86f73acc04645,neurips,2021,0,8,0.0,2,216,0.9259,,GNN|AUC,
2021_99bf3d153d4bf67d640051a1af322505,neurips,2021,0,8,0.0,6,148,4.0541,,APT|APT|APT|APT|RL|APT,
2021_99e7e6ce097324aceb45f98299ceb621,neurips,2021,0,8,0.0,5,190,2.6316,,ANIL|R2D2|OML|AltMinGD|AltMinGD,
2021_99c83c904d0d64fbef50d919a5c66a80,neurips,2021,0,6,0.0,5,176,2.8409,,RL|VaPRL|VaPRL|RL|RL,
2021_99ef04eb612baf0e86671a5109e22154,neurips,2021,0,6,0.0,0,213,0.0,,,
2021_9a1335ef5ffebb0de9d089c4182e4868,neurips,2021,0,13,0.0,3,239,1.2552,,VGG|MS|COCO,
2021_9a1756fd0c741126d7bbd4b692ccbd91,neurips,2021,0,10,0.0,5,152,3.2895,,TRADES|MART|CIFAR|CIFAR|CIFAR,
2021_9a1de01f893e0d2551ecbb7ce4dc963e,neurips,2021,0,6,0.0,3,171,1.7544,,NeuroSEED|RMSE|NeuroSEED,
2021_9a3f263a5e5f63006098a05cd7491997,neurips,2021,0,12,0.0,4,220,1.8182,,RL|RL|RL|RL,
2021_9a32ff36c65e8ba30915a21b7bd76506,neurips,2021,0,12,0.0,1,178,0.5618,,GLM,
2021_9a49a25d845a483fae4be7e341368e36,neurips,2021,0,10,0.0,3,200,1.5,,ViT|ViT|ViT,
2021_9a4d6e8685bd057e4f68930bd7c8ecc0,neurips,2021,0,8,0.0,2,211,0.9479,,PnC|PnC,
2021_9a555403384fc12f931656dea910e334,neurips,2021,0,9,0.0,0,201,0.0,,,
2021_9a6a1aaafe73c572b7374828b03a1881,neurips,2021,0,6,0.0,2,160,1.25,,SSM|SSM,
2021_9a86d531e19ec6f5937ad1373bb118bd,neurips,2021,0,6,0.0,14,149,9.396,,HBNODE|ODE|NODE|HBNODE|NODE|HBNODE|HBNODE|ODE|NFE|HBNODE|HBNODE|NODE|NFE|ODE,
2021_9ab8a8a9349eb1dd73ce155ce64c80fa,neurips,2021,0,12,0.0,3,176,1.7045,,DAG|GES|DAG,
2021_9ac5a6d86e8924182271bd820acbce0e,neurips,2021,0,9,0.0,0,166,0.0,,,
2021_9af08cda54faea9adf40a201794183cf,neurips,2021,0,10,0.0,6,156,3.8462,,SIMILAR|SIM|SIMILAR|SIMILAR|CIFAR|MNIST,
2021_9b0ead00a217ea2c12e06a72eec4923f,neurips,2021,0,9,0.0,3,150,2.0,,MCTS|MCTS|MCTS,
2021_9b16759a62899465ab21e2e79d2ef75c,neurips,2021,0,10,0.0,4,185,2.1622,,FS|DGPM|GPM|FS,
2021_9b72e31dac81715466cd580a448cf823,neurips,2021,0,10,0.0,0,245,0.0,,,
2021_9b82909c30456ac902e14526e63081d4,neurips,2021,0,5,0.0,1,107,0.9346,,PAC,
2021_9bdb8b1faffa4b3d41779bb495d79fb9,neurips,2021,0,9,0.0,4,258,1.5504,,IFS|IFS|SGD|SGD,
2021_9bd5ee6fe55aaeb673025dbcb8f939c1,neurips,2021,1,7,14.2857,8,157,5.0955,EIGNN,GNN|GNN|GNN|EIGNN|EIGNN|GNN|EIGNN|EIGNN,
2021_9be40cee5b0eee1462c82c6964087ff9,neurips,2021,1,13,7.6923,15,178,8.427,ReLU,ReLU|ReLU|BNN|BNN|ReLU|GP|BNN|ReLU|BNN|ReLU|GP|BNN|GP|ReLU|BNN,
2021_9ba196c7a6e89eafd0954de80fc1b224,neurips,2021,1,7,14.2857,15,335,4.4776,SDE,SDE|RNN|SDE|SDE|VAE|GAN|SDE|SDE|SDE|SDE|SDE|GAN|SDE|GAN|MMD,
2021_9c36b930df0e0e8b05d4e1fcb4cdef27,neurips,2021,0,3,0.0,0,153,0.0,,,
2021_9c4e6233c6d5ff637e7984152a3531d5,neurips,2021,0,10,0.0,6,140,4.2857,,MALA|HMC|MALA|ChewiLACGR20|HMC|HMC,
2021_9c51a13764ca629f439f6accbb4ec413,neurips,2021,0,15,0.0,18,260,6.9231,,MARL|MARL|MARL|MARL|MARL|GT|GDA|GT|SRVR|GT|SRVRI|GT|GDA|GT|SRVR|GT|SRVRI|MARL,
2021_9c6947bd95ae487c81d4e19d3ed8cd6f,neurips,2021,1,7,14.2857,7,228,3.0702,IID,GNN|IID|GCFL|GNN|GNN|GCFL|GCFL,
2021_9c8661befae6dbcd08304dbf4dcaf0db,neurips,2021,0,11,0.0,4,220,1.8182,,SOTA|MNIST|CNN|SOTA,
2021_9cdf26568d166bc6793ef8da5afa0846,neurips,2021,0,10,0.0,3,237,1.2658,,SGD|SGD|SGD,
2021_9d27fdf2477ffbff837d73ef7ae23db9,neurips,2021,0,8,0.0,6,225,2.6667,,CAGrad|CAGrad|GD|MGDA|MOO|CAGrad,
2021_9d38e6eab92b2aeb0a83b570188d5a1a,neurips,2021,0,9,0.0,0,225,0.0,,,
2021_9d684c589d67031a627ad33d59db65e5,neurips,2021,0,10,0.0,1,239,0.4184,,COLT,
2021_9d86d83f925f2149e9edb0ac3b49229c,neurips,2021,0,7,0.0,3,213,1.4085,,DL|DL|DL,
2021_9d740bd0f36aaa312c8d504e28c42163,neurips,2021,0,12,0.0,0,129,0.0,,,
2021_9d99197e2ebf03fc388d09f1e94af89b,neurips,2021,0,8,0.0,5,253,1.9763,,DNN|WB|MNIST|CIFAR10|GTSRB,
2021_9dd16e049becf4d5087c90a83fea403b,neurips,2021,1,6,16.6667,12,172,6.9767,SOPE,OPE|OPE|IS|IS|SIS|SIS|SIS|IS|IS|SIS|IS|SIS,
2021_9dfcf16f0adbc5e2a55ef02db36bac7f,neurips,2021,0,8,0.0,6,272,2.2059,,TPT|TPT|CE|TPT|VS|VS,
2021_9e3cfc48eccf81a0d57663e129aef3cb,neurips,2021,0,6,0.0,0,184,0.0,,,
2021_9edcc1391c208ba0b503fe9a22574251,neurips,2021,0,9,0.0,4,144,2.7778,,ADPoA|ADPoA|ADPoA|ADPoA,
2021_9e1a36515d6704d7eb7a30d783400e5d,neurips,2021,0,6,0.0,0,166,0.0,,,
2021_9eed867b73ab1eab60583c9d4a789b1b,neurips,2021,1,10,10.0,4,166,2.4096,MDP,RL|MDP|RL|MDP,
2021_9f0609b9d45dd55bed75f892cf095fcf,neurips,2021,0,9,0.0,3,154,1.9481,,RL|RL|RL,
2021_9e7ba617ad9e69b39bd0c29335b79629,neurips,2021,0,8,0.0,6,174,3.4483,,GNN|MH|MH|MH|MH|GNN,
2021_9f16b57bdd4400066a83cd8eaa151c41,neurips,2021,0,10,0.0,0,144,0.0,,,
2021_9f820adf84bf8a1c259f464ba89ea11f,neurips,2021,0,10,0.0,0,174,0.0,,,
2021_9f96f36b7aae3b1ff847c26ac94c604e,neurips,2021,0,16,0.0,6,171,3.5088,,SGDA|SCO|SGDA|SCO|SGDA|SCO,
2021_9f8785c7f9b578bec2c09e616568d270,neurips,2021,0,11,0.0,0,229,0.0,,,
2021_9f975093da0252e2c0ae181d74c90dc6,neurips,2021,0,8,0.0,0,171,0.0,,,
2021_9f9e8cba3700df6a947a8cf91035ab84,neurips,2021,0,9,0.0,3,238,1.2605,,STOC|SODA|NeurIPS,
2021_9fc664916bce863561527f06a96f5ff3,neurips,2021,0,7,0.0,3,168,1.7857,,ADVISOR|ADVISOR|ADVISOR,
2021_9fe77ac7060e716f2d42631d156825c0,neurips,2021,0,4,0.0,15,303,4.9505,,CNN|CNN|CNN|MLP|CNN|MLP|CONText|CNN|DeiT|DETR|RCNN|mAP|mAP|DeiT|DINO,
2021_9fd98f856d3ca2086168f264a117ed7c,neurips,2021,0,6,0.0,2,165,1.2121,,AE|AE,
2021_a0160709701140704575d499c997b6ca,neurips,2021,1,10,10.0,7,179,3.9106,ConE,QE|FOL|ConE|QE|FOL|ConE|ConE,
2021_a0205b87490c847182672e8d371e9948,neurips,2021,0,10,0.0,2,182,1.0989,,FEMNIST|CIFAR,
2021_a02ef8389f6d40f84b50504613117f88,neurips,2021,0,13,0.0,3,202,1.4851,,GI|GI|GI,
2021_a03caec56cd82478bf197475b48c05f9,neurips,2021,0,9,0.0,0,153,0.0,,,
2021_a0443c8c8c3372d662e9173c18faaa2c,neurips,2021,0,12,0.0,5,181,2.7624,,CDR|CDCSR|CDR|CDCSR|CDCSR,
2021_a05d886123a54de3ca4b0985b718fb9b,neurips,2021,0,5,0.0,13,199,6.5327,,RL|RL|CODAC|RL|CODAC|RL|CODAC|MDP|CODAC|CODAC|CODAC|D4RL|MuJoCo,
2021_a0ae15571eb4a97ac1c34a114f1bb179,neurips,2021,0,12,0.0,2,162,1.2346,,ERM|ERM,
2021_a081c174f5913958ba8c6443bacffcb9,neurips,2021,0,10,0.0,3,150,2.0,,IPM|SD|IPM,
2021_a1140a3d0df1c81e24ae954d935e8926,neurips,2021,0,8,0.0,1,188,0.5319,,PARC,
2021_a113c1ecd3cace2237256f4c712f61b5,neurips,2021,0,11,0.0,2,168,1.1905,,TA|CIFAR,
2021_a0d3973ad100ad83a64c304bb58677dd,neurips,2021,0,6,0.0,3,200,1.5,,GP|GP|GP,
2021_a11ce019e96a4c60832eadd755a17a58,neurips,2021,0,10,0.0,5,211,2.3697,,LFN|LFN|LFN|LFN|LFN,
2021_a11f9e533f28593768ebf87075ab34f2,neurips,2021,1,10,10.0,6,187,3.2086,ViSER,ViSER|ViSER|MLP|ViSER|DAVIS|YTVOS,
2021_a12f69495f41bb3b637ba1b6238884d6,neurips,2021,0,8,0.0,0,232,0.0,,,
2021_a18630ab1c3b9f14454cf70dc7114834,neurips,2021,1,10,10.0,6,209,2.8708,DNA,DNA|DNA|DNA|CUB|DNA|DNA,
2021_a18aa23ee676d7f5ffb34cf16df3e08c,neurips,2021,1,5,20.0,3,147,2.0408,MCMC,ULD|ULD|ULD,
2021_a19744e268754fb0148b017647355b7b,neurips,2021,0,6,0.0,0,190,0.0,,,
2021_a1a2c3fed88e9b3ba5bc3625c074a04e,neurips,2021,1,12,8.3333,3,240,1.25,REMIPS,REMIPS|REMIPS|REMIPS,
2021_a1b63b36ba67b15d2f47da55cdb8018d,neurips,2021,1,6,16.6667,3,139,2.1583,PSD,PSD|PSD|PSD,
2021_a1a609f1ac109d0be28d8ae112db1bbb,neurips,2021,0,10,0.0,8,224,3.5714,,AIS|AIS|DAIS|AIS|DAIS|DAIS|DAIS|DAIS,
2021_a1c5aff9679455a233086e26b72b9a06,neurips,2021,0,10,0.0,1,212,0.4717,,KNN,
2021_a1c3ae6c49a89d92aef2d423dadb477f,neurips,2021,0,8,0.0,0,120,0.0,,,
2021_a2137a2ae8e39b5002a3f8909ecb88fe,neurips,2021,0,8,0.0,3,142,2.1127,,DG|DG|DG,
2021_a22c0238589078fb10b606ab62015744,neurips,2021,0,7,0.0,0,225,0.0,,,
2021_a2557a7b2e94197ff767970b67041697,neurips,2021,0,8,0.0,0,211,0.0,,,
2021_a267f936e54d7c10a2bb70dbe6ad7a89,neurips,2021,1,11,9.0909,4,147,2.7211,GAN,GAN|cGAN|cGAN|cGAN,
2021_a2f04745390fd6897d09772b2cd1f581,neurips,2021,0,17,0.0,1,146,0.6849,,PAC,
2021_a2802cade04644083dcde1c8c483ed9a,neurips,2021,0,10,0.0,2,223,0.8969,,NLP|NLP,
2021_a284df1155ec3e67286080500df36a9a,neurips,2021,0,6,0.0,7,179,3.9106,,DNN|DNN|DNN|DNN|DNN|DNN|DNN,
2021_a2915ad0d57ca8c644f99f9c3f20a918,neurips,2021,1,12,8.3333,9,192,4.6875,OSOA,DGM|VAE|DGM|OSOA|DGM|OSOA|OSOA|OSOA|OSOA,
2021_a29a5ba2cb7bdeabba22de8c83321b46,neurips,2021,0,3,0.0,8,201,3.9801,,SimCLR|BYOL|SimCLR|BYOL|CEB|SimCLR|BYOL|BYOL,
2021_a2fe8c05877ec786290dd1450c3385cd,neurips,2021,0,12,0.0,0,244,0.0,,,
2021_a3048e47310d6efaa4b1eaf55227bc92,neurips,2021,0,4,0.0,3,202,1.4851,,GCL|GCL|GCL,
2021_a34e1ddbb4d329167f50992ba59fe45a,neurips,2021,0,14,0.0,2,174,1.1494,,PDA|PDA,
2021_a35fe7f7fe8217b4369a0af4244d1fca,neurips,2021,0,10,0.0,8,190,4.2105,,DRL|DRL|RAMi|DRL|MDL|IB|MCRTS|IB,
2021_a34bacf839b923770b2c360eefa26748,neurips,2021,0,7,0.0,0,207,0.0,,,
2021_a376033f78e144f494bfc743c0be3330,neurips,2021,0,12,0.0,12,191,6.2827,,DNN|DNN|FLOP|OTO|OTO|DNN|HSPG|OTO|VGG16|CIFAR10|CIFAR10|SQuAD,
2021_a376802c0811f1b9088828288eb0d3f0,neurips,2021,0,11,0.0,4,176,2.2727,,REC|RES|REC|RES,
2021_a3842ed7b3d0fe3ac263bcabd2999790,neurips,2021,2,10,20.0,17,183,9.2896,SGD|JL,SGD|DP|SGD|DP|SGD|JL|DP|JL|JL|DP|DP|SGD|IMDb|RNN|DP|SGD|SGD,
